30.51,2.69,2.69,3.00,0.00,60.36,62.61
30.61,2.66,2.63,3.00,0.00,52.42,41.92
30.71,2.68,2.62,3.00,0.00,58.06,38.78
30.81,2.63,2.61,2.98,0.00,41.87,36.75
30.91,2.63,2.63,2.95,0.00,41.87,41.88
31.01,2.65,2.63,2.99,0.00,47.48,41.89
31.11,2.58,2.55,3.03,0.00,25.72,17.59
31.21,2.59,2.63,3.00,0.00,30.44,41.88
31.31,2.58,2.58,2.98,0.00,25.72,25.68
31.41,2.58,2.58,3.02,0.00,25.46,25.67
31.51,2.61,2.58,3.01,0.00,36.79,25.74
31.61,2.58,2.55,2.98,0.00,25.73,17.64
31.71,2.55,2.58,3.03,0.00,17.64,25.42
31.81,2.58,2.55,3.03,0.00,25.12,17.63
31.91,2.55,2.53,3.00,0.00,17.59,9.49
32.01,2.58,2.60,2.98,0.00,25.76,31.13
32.11,2.50,2.55,3.00,0.00,1.45,17.64
32.21,2.54,2.53,3.00,0.00,13.71,9.60
32.31,2.55,2.53,3.02,0.00,16.22,9.55
32.41,2.50,2.53,3.00,0.00,1.47,9.00
32.51,2.58,2.57,3.00,0.00,25.71,21.67
32.61,2.58,2.55,2.98,0.00,25.73,17.63
32.71,2.50,2.51,3.02,0.00,1.41,4.47
32.81,2.50,2.53,3.00,0.00,1.46,9.51
32.91,2.54,2.50,3.00,0.00,13.68,1.50
33.01,2.50,2.53,3.00,0.00,1.47,8.98
33.11,2.53,2.50,3.01,0.00,9.60,1.46
33.21,2.57,2.52,3.03,0.00,23.77,5.54
33.31,2.50,2.59,3.00,0.00,1.46,29.57
33.41,2.53,2.55,3.03,0.00,10.78,17.59
33.51,2.50,2.52,3.00,0.00,1.44,5.79
33.61,2.50,2.53,2.98,0.00,1.50,9.60
33.71,2.48,2.55,3.03,0.00,-6.61,16.53
33.81,2.53,2.53,3.00,0.00,9.49,9.56
33.91,2.52,2.49,3.02,0.00,6.64,-2.49
34.01,2.58,2.50,3.02,0.00,25.69,1.43
34.11,2.48,2.50,3.03,0.00,-6.63,0.36
34.21,2.50,2.50,3.03,0.00,1.48,0.72
